CLASS_ID,LC_TYPE,YEAR,AVE,B10,B2,B3,B4,B5,B6,B7,DIF,EVI,HH,HH_ASM,HH_CON,HH_COR,HH_DIS,HH_ENT,HH_IDM,HH_SAVG,HH_VAR,HV,HV_ASM,HV_CON,HV_COR,HV_DIS,HV_ENT,HV_IDM,HV_SAVG,HV_VAR,LSWI,NDI,NDTI,NDVI,NLI,RT1,RT2,SATVI,Random
0,FOR,2015,3219,295.19043,0.090592116,0.0680252,0.042547498,0.2680071,0.106333405,0.040203843,2232,0.667948323,-7.5691423,0.104166667,765043.0625,-0.196065989,666.1041667,2.282174096,3.74461E-05,-16032.89583,338864.826,-11.953155,0.104166667,765043.0625,-0.196065989,666.1041667,2.282174096,3.74461E-05,-16032.89583,338864.826,0.43188938,0.34669152,0.45128158,0.72599024,1416.0461,2.061341,0.4851211,0.276768035,0.52253241
0,FOR,2015,4102,295.02933,0.091279745,0.06992513,0.043957658,0.2786662,0.109231345,0.042574476,3218,0.684030932,-7.691715,0.104166667,886233.4167,-0.054725554,625.1666667,2.282174096,6.62377E-05,-15799.41667,425333.941,-13.730928,0.104166667,886233.4167,-0.054725554,625.1666667,2.282174096,6.62377E-05,-15799.41667,425333.941,0.4368031,0.39224768,0.43909296,0.727499,1735.4368,2.2908142,0.436526,0.278098806,0.52253241
0,FOR,2015,4313,294.93506,0.09079103,0.070298105,0.04335098,0.2832244,0.11436607,0.04150383,3362,0.69536789,-8.389981,0.104166667,635322.5208,-0.14419684,668.0208333,2.282174096,1.91562E-05,-16268.27083,265550.2999,-12.373411,0.104166667,635322.5208,-0.14419684,668.0208333,2.282174096,1.91562E-05,-16268.27083,265550.2999,0.42470416,0.3897519,0.46745548,0.7345117,1828.9136,2.2773557,0.43910578,0.297391654,0.52253241
0,FOR,2015,2855.5,295.11853,0.089923486,0.06602403,0.041274905,0.2463062,0.09371889,0.036727127,1833,0.625454286,-8.164478,0.104166667,2410838.063,-0.238210172,1185.479167,2.282174096,8.86031E-06,-16131.52083,922626.0291,-12.479679,0.104166667,2410838.063,-0.238210172,1185.479167,2.282174096,8.86031E-06,-16131.52083,922626.0291,0.4487531,0.32095954,0.43689921,0.7129512,1280.6703,1.9453326,0.5140509,0.241390722,0.52253241
0,FOR,2015,4009,295.1161,0.09164135,0.070165485,0.043307245,0.29013377,0.11433452,0.04304553,600,0.715300629,-9.5642,0.104166667,4558093.979,-0.091709659,1654.645833,2.282174096,3.14178E-05,-15410.27083,1999460.154,-14.8069725,0.104166667,4558093.979,-0.091709659,1654.645833,2.282174096,3.14178E-05,-15410.27083,1999460.154,0.43464285,0.07483163,0.4529735,0.74024045,1993.2753,1.1617687,0.8607566,0.2973171,0.52253241
0,FOR,2015,4931,296.62595,0.09016887,0.07057981,0.04231291,0.34498712,0.12923446,0.047693495,2866,0.820168157,-8.365753,0.104166667,2060934.271,-0.326215676,1016.145833,2.282174096,3.33711E-05,-15966.8125,768240.2878,-12.101958,0.104166667,2060934.271,-0.326215676,1016.145833,2.282174096,3.33711E-05,-15966.8125,768240.2878,0.45496172,0.29061043,0.460871,0.781498,2257.2776,1.8193253,0.5496543,0.344473646,0.002484369
0,FOR,2015,4338,296.51495,0.08995113,0.07170422,0.044437405,0.31858528,0.12614316,0.04756346,2798,0.752676871,-5.8079834,0.104166667,3769198.896,-0.370999912,1535.354167,2.282174096,3.29489E-05,-15842.22917,1344102.914,-14.271499,0.104166667,3769198.896,-0.370999912,1535.354167,2.282174096,3.29489E-05,-15842.22917,1344102.914,0.43271828,0.32249886,0.4523702,0.75518113,1943.4121,1.9520245,0.51228863,0.324979826,0.002484369
0,FOR,2015,3563.5,296.66452,0.090038225,0.07228985,0.043752678,0.35296944,0.13666524,0.05033495,2285,0.822211097,-8.425575,0.104166667,1383565.208,-0.109692843,845,2.282174096,3.12696E-05,-16251.20833,570508.4592,-13.827767,0.104166667,1383565.208,-0.109692843,845,2.282174096,3.12696E-05,-16251.20833,570508.4592,0.4417665,0.32061175,0.46165884,0.7794291,1598.6006,1.9438249,0.51444966,0.356130752,0.002484369
0,FOR,2015,4835.5,296.58975,0.089798704,0.07255317,0.04433321,0.33310214,0.12907228,0.04619429,3331,0.779941289,-8.726738,0.104166667,2071919.583,-0.168424193,1037.875,2.282174096,0.000149955,-16302.91667,908501.5512,-13.9921255,0.104166667,2071919.583,-0.168424193,1037.875,2.282174096,0.000149955,-16302.91667,908501.5512,0.4414564,0.34443182,0.47286823,0.7650818,2130.9243,2.0507886,0.48761728,0.33377438,0.002484369
0,FOR,2015,13758.5,295.03052,0.0865358,0.0719755,0.045656085,0.28523594,0.12514812,0.047922656,7747,0.658075068,-5.9102807,0.104166667,5710509.708,-0.282111094,1776.708333,2.282174096,9.02762E-05,-11590.875,2410835.481,-12.570716,0.104166667,5710509.708,-0.282111094,1776.708333,2.282174096,9.02762E-05,-11590.875,2410835.481,0.3900927,0.28153506,0.4462074,0.7240424,6333.987,1.7837127,0.5606284,0.315861055,0.161521278
0,FOR,2015,12167.5,295.19794,0.087718755,0.074307434,0.04716002,0.3220182,0.13530336,0.051424667,4661,0.725535242,-4.2808623,0.104166667,4372288.125,-0.184773719,1707.833333,2.282174096,7.96699E-05,-11249.25,1849824.302,-10.861193,0.104166667,4372288.125,-0.184773719,1707.833333,2.282174096,7.96699E-05,-11249.25,1849824.302,0.40827912,0.19153483,0.44920248,0.7445136,5860.564,1.4738233,0.6785074,0.335233926,0.161521278
0,FOR,2015,12345.5,294.83966,0.086146295,0.07019861,0.044142224,0.25993568,0.1178153,0.046176516,6617,0.613962288,-6.161682,0.104166667,11740077.85,-0.026343059,2559.895833,2.282174096,7.07744E-06,-10200.72917,5855925.107,-12.501316,0.104166667,11740077.85,-0.026343059,2559.895833,2.282174096,7.07744E-06,-10200.72917,5855925.107,0.37622768,0.26799238,0.43684366,0.70966506,5729.424,1.7322121,0.57729656,0.302871245,0.161521278
0,FOR,2015,14467.5,295.10022,0.08797395,0.073084295,0.047035407,0.31183332,0.1325813,0.050581947,7607,0.70859093,-7.6122546,0.104166667,3423451.479,-0.178594599,1421.895833,2.282174096,8.20941E-06,-12586.39583,1489549.404,-12.093841,0.104166667,3423451.479,-0.178594599,1421.895833,2.282174096,8.20941E-06,-12586.39583,1489549.404,0.40334412,0.2628996,0.44768453,0.7378684,6733.781,1.7133346,0.58365715,0.328796298,0.161521278
0,FOR,2015,11224.5,294.7171,0.08619434,0.0697926,0.045197785,0.26170784,0.12216098,0.04814265,4359,0.610618833,-6.270023,0.104166667,19593859.96,0.017092698,3082.708333,2.282174096,8.11195E-06,-9258.541667,10566138.28,-12.372247,0.104166667,19593859.96,0.017092698,3082.708333,2.282174096,8.11195E-06,-9258.541667,10566138.28,0.36352748,0.19417346,0.4346257,0.7054613,5400.6494,1.4819237,0.67479855,0.30972206,0.161521278
0,FOR,2015,15087.5,295.08188,0.08722402,0.07329734,0.047110826,0.29936388,0.1333825,0.05205847,10797,0.679671865,-6.4525995,0.104166667,476305.5,-0.088793845,571.9583333,2.282174096,1.23726E-05,-13428.91667,224442.2509,-12.314361,0.104166667,476305.5,-0.088793845,571.9583333,2.282174096,1.23726E-05,-13428.91667,224442.2509,0.38355348,0.35781276,0.43854403,0.7280562,6577.924,2.1143565,0.47295713,0.330322496,0.161521278
0,FOR,2015,3267,295.5514,0.086786255,0.068121254,0.041543595,0.25971097,0.09640154,0.038158555,262,0.63562979,-10.056178,0.104166667,7952067.25,0.059398356,2397.458333,2.282174096,1.7673E-06,-19179.66667,4399733.22,-14.397545,0.104166667,7952067.25,0.059398356,2397.458333,2.282174096,1.7673E-06,-19179.66667,4399733.22,0.4585894,0.04009795,0.43283996,0.7241961,1630.8735,1.0835459,0.92289585,0.249204889,0.705253968
0,FOR,2015,2434.5,295.471,0.08719219,0.06894867,0.041846655,0.2847858,0.109314755,0.041869916,613,0.688662149,-8.975814,0.104166667,8263401.208,0.121554387,2316.333333,2.282174096,2.25318E-06,-14544.625,4433621.689,-10.531392,0.104166667,8263401.208,0.121554387,2316.333333,2.282174096,2.25318E-06,-14544.625,4433621.689,0.44524437,0.12589854,0.44610897,0.74376917,1197.956,1.2880639,0.776359,0.289863269,0.705253968
0,FOR,2015,3213.5,295.59882,0.086878836,0.06909409,0.04182939,0.26817116,0.105624385,0.04117584,455,0.652239495,-9.300372,0.104166667,14405796.21,0.323684005,3127.541667,2.282174096,2.12993E-06,-16830.66667,9439929.808,-11.252732,0.104166667,14405796.21,0.323684005,3127.541667,2.282174096,2.12993E-06,-16830.66667,9439929.808,0.43485478,0.07079508,0.43902212,0.7301335,1598.697,1.1523777,0.86777097,0.278278601,0.705253968
0,FOR,2015,2219,295.35532,0.087673806,0.071220614,0.042952936,0.3203304,0.11889293,0.04725544,738,0.753338231,-5.2894692,0.104166667,10945608.71,0.251700143,2561.291667,2.282174096,3.79443E-06,-11829.83333,6710506.753,-10.6223755,0.104166667,10945608.71,0.251700143,2561.291667,2.282174096,3.79443E-06,-11829.83333,6710506.753,0.45862198,0.16629112,0.43116575,0.7635293,1078.8193,1.3989189,0.71483773,0.312167253,0.705253968
0,FOR,2015,2810,295.5283,0.088183984,0.07288335,0.0441764,0.31022727,0.12295566,0.046448838,1730,0.727785286,-5.014494,0.104166667,12271300.58,0.26711767,2714.875,2.282174096,3.46587E-06,-11914,7251994.805,-11.038036,0.104166667,12271300.58,0.26711767,2714.875,2.282174096,3.46587E-06,-11914,7251994.805,0.43231532,0.30782917,0.45162213,0.7507001,1271.8639,1.8894602,0.5292517,0.317549238,0.705253968
0,FOR,2015,2192,295.46005,0.08752824,0.074427456,0.04457193,0.3292829,0.14076293,0.05754439,1350,0.757006587,-2.8310175,0.104166667,7059838.667,-0.025052014,1998.5,2.282174096,5.21475E-06,-9543.125,2897266.939,-10.164388,0.104166667,7059838.667,-0.025052014,1998.5,2.282174096,5.21475E-06,-9543.125,2897266.939,0.40106723,0.30793795,0.4196443,0.7615549,992.0709,1.8899143,0.5291245,0.361128227,0.705253968
0,FOR,2015,7757.5,292.9129,0.08555508,0.06891803,0.043790955,0.27252454,0.11905888,0.0453281,4527,0.639916461,-7.987208,0.104166667,5198975.375,-0.065263239,1789.083333,2.282174096,8.96403E-06,-13259,2406169.979,-11.716369,0.104166667,5198975.375,-0.065263239,1789.083333,2.282174096,8.96403E-06,-13259,2406169.979,0.39191052,0.29178214,0.4485196,0.7231185,3548.5256,1.8239897,0.54824865,0.308498726,0.716043958
0,FOR,2015,4500,292.9129,0.08396416,0.0678765,0.043575656,0.2456347,0.11141194,0.044609014,2758,0.575760354,-5.1132627,0.104166667,6378562.896,-0.246079881,2021.520833,2.282174096,1.0537E-05,-11549.6875,2478301.975,-11.798465,0.104166667,6378562.896,-0.246079881,2021.520833,2.282174096,1.0537E-05,-11549.6875,2478301.975,0.37592503,0.30644444,0.42816636,0.6986577,2038.7065,1.8836911,0.5308726,0.286707496,0.716043958
0,FOR,2015,5317,293.12305,0.08491043,0.06494397,0.04160064,0.21099108,0.09624639,0.03798059,3974,0.514072864,-6.2834263,0.104166667,2013774.271,-0.289364444,916.5625,2.282174096,0.000671864,-11159.85417,857139.1871,-10.534613,0.104166667,2013774.271,-0.289364444,916.5625,2.282174096,0.000671864,-11159.85417,857139.1871,0.37347233,0.37370697,0.43408412,0.67060965,2287.2222,2.1933935,0.45591456,0.248363775,0.716043958
0,FOR,2015,5198.5,293.28198,0.08409239,0.06520566,0.043438688,0.23391148,0.104133464,0.042733274,1777,0.551231843,-8.067571,0.104166667,2523204.583,-0.100306241,1264.416667,2.282174096,2.90123E-05,-13632.625,1151778.957,-12.458144,0.104166667,2523204.583,-0.100306241,1264.416667,2.282174096,2.90123E-05,-13632.625,1151778.957,0.3839076,0.17091468,0.41806737,0.68675923,2523.321,1.412297,0.70806634,0.264437701,0.716043958
0,FOR,2015,6276,293.0449,0.08487478,0.06811819,0.044057745,0.24114153,0.10517616,0.043847095,3024,0.567031944,-5.3047504,0.104166667,2365963.104,-0.1869206,1178.395833,2.282174096,3.21221E-05,-12213.3125,1062230.559,-12.025452,0.104166667,2365963.104,-0.1869206,1178.395833,2.282174096,3.21221E-05,-12213.3125,1062230.559,0.392603,0.24091779,0.4115402,0.69103885,2955.8662,1.6347607,0.6117103,0.264371422,0.716043958
0,FOR,2015,4834.5,293.0598,0.088191465,0.06732249,0.043773178,0.24336466,0.105858326,0.042857703,3075,0.590809574,-5.8616,0.104166667,915292.6042,-0.225137299,722.4791667,2.282174096,0.000671791,-11688.39583,402336.2131,-11.450179,0.104166667,915292.6042,-0.225137299,722.4791667,2.282174096,0.000671791,-11688.39583,402336.2131,0.3937494,0.3180267,0.42363036,0.69510686,2172.767,1.9326661,0.51741993,0.268248391,0.716043958
0,FOR,2015,6143.5,294.2243,0.085253984,0.063704565,0.04079324,0.24897854,0.09904135,0.03814121,3389,0.609204125,-8.864714,0.104166667,1555205.271,-0.222441657,1036.8125,2.282174096,1.00006E-05,-15184.1875,619546.5499,-12.236544,0.104166667,1555205.271,-0.222441657,1036.8125,2.282174096,1.00006E-05,-15184.1875,619546.5499,0.43082938,0.27582,0.443935,0.7184457,2838.0615,1.7617443,0.56761926,0.262522993,0.094590953
0,FOR,2015,5420,294.1148,0.08522295,0.0623772,0.04001354,0.23253907,0.091258004,0.035293963,5346,0.577497011,-7.032835,0.104166667,1684730.438,-0.129661376,1083.8125,2.282174096,4.84399E-06,-15040.97917,741941.0725,-12.189269,0.104166667,1684730.438,-0.129661376,1083.8125,2.282174096,4.84399E-06,-15040.97917,741941.0725,0.43632597,0.49317342,0.44222182,0.70637935,2050.8738,2.9461231,0.33942914,0.239824575,0.094590953
0,FOR,2015,5054,294.03836,0.085437216,0.0640419,0.040332444,0.21275744,0.09284926,0.03462645,2088,0.52957837,-7.3762317,0.104166667,1911506.542,0.035933275,1115,2.282174096,2.98051E-05,-14532.25,1067916.531,-12.952956,0.104166667,1911506.542,0.035933275,1115,2.282174096,2.98051E-05,-14532.25,1067916.531,0.39236107,0.20656906,0.4567365,0.68127966,2419.171,1.5206983,0.65759265,0.243841017,0.094590953
0,FOR,2015,4082.5,294.19846,0.08469401,0.0612785,0.0396509,0.22352533,0.09059516,0.0347886,3547,0.556368705,-7.6448092,0.104166667,4599541.146,-0.095236403,1729.5625,2.282174096,2.70815E-06,-14126.72917,2230429.838,-12.700795,0.104166667,4599541.146,-0.095236403,1729.5625,2.282174096,2.70815E-06,-14126.72917,2230429.838,0.4231821,0.4344152,0.44508603,0.69867414,1656.0323,2.5361629,0.39429644,0.239537437,0.094590953
0,FOR,2015,4634,293.91742,0.08673926,0.06401471,0.04012132,0.2187586,0.0881366,0.034036968,224,0.552070657,-6.3027472,0.104166667,3179102.771,0.251778256,1391.895833,2.282174096,3.05435E-05,-11926.60417,2068899.883,-12.543733,0.104166667,3179102.771,0.251778256,1391.895833,2.282174096,3.05435E-05,-11926.60417,2068899.883,0.42562413,0.024169184,0.4428096,0.69003916,2315.6465,1.0495356,0.95280236,0.227810972,0.094590953
0,FOR,2015,3775,294.14792,0.084890485,0.0625716,0.03941925,0.23695487,0.09521234,0.037360854,2976,0.590157663,-4.518424,0.104166667,4848242.854,0.137369377,1758.8125,2.282174096,3.04912E-06,-10711.39583,2998380.279,-9.646139,0.104166667,4848242.854,0.137369377,1758.8125,2.282174096,3.04912E-06,-10711.39583,2998380.279,0.4267204,0.3941722,0.43637392,0.7147399,1594.2358,2.301268,0.43454304,0.257127194,0.094590953
0,FOR,2015,5064.5,293.8827,0.08764504,0.061261192,0.039568976,0.1710897,0.064452164,0.02436004,2717,0.437722026,-4.413974,0.104166667,1337938.625,0.005665202,843.9166667,2.282174096,0.004268767,-7999.5,685331.8299,-9.847405,0.104166667,1337938.625,0.005665202,843.9166667,2.282174096,0.004268767,-7999.5,685331.8299,0.45273283,0.2682397,0.45142585,0.6243309,2350.048,1.7331355,0.57698894,0.132674631,0.131802655
