From*, To*, Variable*, Range_Lower_Limit*, Weight, 
3, 7, static_var/D_Mill, 147600, 0, 
3, 7, static_var/D_Mill, 148300, 0, 
3, 7, static_var/D_Mill, 148500, 0, 
3, 7, static_var/D_Mill, 148600, 0, 
3, 7, static_var/D_Mill, 148900, 0, 
3, 7, static_var/D_Mill, 149100, 0, 
3, 7, static_var/D_Mill, 149200, 0, 
3, 7, static_var/D_Mill, 149300, 0, 
3, 7, static_var/D_Mill, 149600, 0, 
3, 7, static_var/D_Mill, 149700, 0, 
3, 7, static_var/D_Mill, 149800, 0, 
3, 7, static_var/D_Mill, 150000, 0, 
3, 7, static_var/D_Mill, 150100, 0, 
3, 7, static_var/D_Mill, 152800, 0, 
3, 7, static_var/D_Mill, 152900, 0, 
3, 7, static_var/D_Mill, 153000, 0, 
3, 7, static_var/D_Mill, 153100, 0, 
3, 7, static_var/D_Mill, 153200, 0, 
3, 7, static_var/D_Mill, 153300, 0, 
3, 7, static_var/D_Mill, 153400, 0, 
3, 7, static_var/D_Mill, 153600, 0, 
3, 7, static_var/D_Mill, 153700, 0, 
3, 7, static_var/D_Mill, 153800, 0, 
3, 7, static_var/D_Mill, 153900, 0, 
3, 7, static_var/D_Mill, 154000, 0, 
3, 7, static_var/D_Mill, 154100, 0, 
3, 7, static_var/D_Mill, 154200, 0, 
3, 7, static_var/D_Mill, 154400, 0, 
3, 7, static_var/D_Mill, 154500, 0, 
3, 7, static_var/D_Mill, 154600, 0, 
3, 7, static_var/D_Mill, 154700, 0, 
3, 7, static_var/D_Mill, 154800, 0, 
3, 7, static_var/D_Mill, 154900, 0, 
3, 7, static_var/D_Mill, 155800, 0, 
3, 7, static_var/D_Mill, 155900, 0, 
3, 7, static_var/D_Mill, 156000, 0, 
3, 7, static_var/D_Mill, 156200, 0, 
3, 7, static_var/D_Mill, 156300, 0, 
3, 7, static_var/D_Mill, 156400, 0, 
3, 7, static_var/D_Mill, 156700, 0, 
3, 7, static_var/D_Mill, 156800, 0, 
3, 7, static_var/D_Mill, 156900, 0, 
3, 7, static_var/D_Mill, 157000, 0, 
3, 7, static_var/D_Mill, 157100, 0, 
3, 7, static_var/D_Mill, 157200, 0, 
3, 7, static_var/D_Mill, 157300, 0, 
3, 7, static_var/D_Mill, 157400, 0, 
3, 7, static_var/D_Mill, 157500, 0, 
3, 7, static_var/D_Mill, 157600, 0, 
3, 7, static_var/D_Mill, 157700, 0, 
3, 7, static_var/D_Mill, 158100, 0, 
3, 7, static_var/D_Mill, 158300, 0, 
3, 7, static_var/D_Mill, 158400, 0, 
3, 7, static_var/D_Mill, 158500, 0, 
3, 7, static_var/D_Mill, 159100, 0, 
3, 7, static_var/D_Mill, 159200, 0, 
3, 7, static_var/D_Mill, 161700, 0, 
3, 7, static_var/D_Mill, 161800, 0, 
3, 7, static_var/D_Mill, 163400, 0, 
3, 7, static_var/D_Mill, 163500, 0, 
3, 7, static_var/D_Mill, 163700, 0, 
3, 7, static_var/D_Mill, 163800, 0, 
3, 7, static_var/D_Mill, 163900, 0, 
3, 7, static_var/D_Mill, 164000, 0, 
3, 7, static_var/D_Mill, 166400, 0, 
3, 7, static_var/D_Mill, 166500, 0, 
3, 7, static_var/D_Mill, 166600, 0, 
3, 7, static_var/D_Mill, 166700, 0, 
3, 7, static_var/D_Mill, 167000, 0, 
3, 7, static_var/D_Mill, 167100, 0, 
3, 7, static_var/D_Mill, 167200, 0, 
3, 7, static_var/D_Mill, 167400, 0, 
3, 7, static_var/D_Mill, 168300, 0, 
3, 7, static_var/D_Mill, 168600, 0, 
3, 7, static_var/D_Mill, 168700, 0, 
3, 7, static_var/D_Mill, 168800, 0, 
3, 7, static_var/D_Mill, 168900, 0, 
3, 7, static_var/D_Mill, 169000, 0, 
3, 7, static_var/D_Mill, 169100, 0, 
3, 7, static_var/D_Mill, 169300, 0, 
3, 7, static_var/D_Mill, 169400, 0, 
3, 7, static_var/D_Mill, 169500, 0, 
3, 7, static_var/D_Mill, 169900, 0, 
3, 7, static_var/D_Mill, 170000, 0, 
3, 7, static_var/D_Mill, 170100, 0, 
3, 7, static_var/D_Mill, 170200, 0, 
3, 7, static_var/D_Mill, 171500, 0, 
3, 7, static_var/D_Mill, 171600, 0, 
3, 7, static_var/D_Mill, 171700, 0, 
3, 7, static_var/D_Mill, 171800, 0, 
3, 7, static_var/D_Mill, 171900, 0, 
3, 7, static_var/D_Mill, 172000, 0, 
3, 7, static_var/D_Mill, 172100, 0, 
3, 7, static_var/D_Mill, 172200, 0, 
3, 7, static_var/D_Mill, 172300, 0, 
3, 7, static_var/D_Mill, 172400, 0, 
3, 7, static_var/D_Mill, 172500, 0, 
3, 7, static_var/D_Mill, 172600, 0, 
3, 7, static_var/D_Mill, 172700, 0, 
3, 7, static_var/D_Mill, 174400, 0, 
3, 7, static_var/D_Mill, 174500, 0, 
3, 7, static_var/D_Mill, 174600, 0, 
3, 7, static_var/D_Mill, 174700, 0, 
3, 7, static_var/D_Mill, 174800, 0, 
3, 7, static_var/D_Mill, 175100, 0, 
3, 7, static_var/D_Mill, 175200, 0, 
3, 7, static_var/D_Mill, 175300, 0, 
3, 7, static_var/D_Mill, 175400, 0, 
3, 7, static_var/D_Mill, 175500, 0, 
3, 7, static_var/D_Mill, 175600, 0, 
3, 7, static_var/D_Mill, 175700, 0, 
3, 7, static_var/D_Mill, 175900, 0, 
3, 7, static_var/D_Mill, 176000, 0, 
3, 7, static_var/D_Mill, 176100, 0, 
3, 7, static_var/D_Mill, 176200, 0, 
3, 7, static_var/D_Mill, 176300, 0, 
3, 7, static_var/D_Mill, 176400, 0, 
3, 7, static_var/D_Mill, 176700, 0, 
3, 7, static_var/D_Mill, 176800, 0, 
3, 7, static_var/D_Mill, 177700, 0, 
3, 7, static_var/D_Mill, 177800, 0, 
3, 7, static_var/D_Mill, 177900, 0, 
3, 7, static_var/D_Mill, 178000, 0, 
3, 7, static_var/D_Mill, 178100, 0, 
3, 7, static_var/D_Mill, 179300, 0, 
3, 7, static_var/D_Mill, 179600, 0, 
3, 7, static_var/D_Mill, 179800, 0, 
3, 7, static_var/D_Mill, 179900, 0, 
3, 7, static_var/D_Mill, 180000, 0, 
3, 7, static_var/D_Mill, 180100, 0, 
3, 7, static_var/D_Mill, 180500, 0, 
3, 7, static_var/D_Mill, 180600, 0, 
3, 7, static_var/D_Mill, 180700, 0, 
3, 7, static_var/D_Mill, 180800, 0, 
3, 7, static_var/D_Mill, 180900, 0, 
3, 7, static_var/D_Mill, 181000, 0, 
3, 7, static_var/D_Mill, 181300, 0, 
3, 7, static_var/D_Mill, 181400, 0, 
3, 7, static_var/D_Mill, 181500, 0, 
3, 7, static_var/D_Mill, 181600, 0, 
