From*, To*, Variable*, Range_Lower_Limit*, Weight, 
3, 5, static_var/D_OPC, 97500, 0, 
3, 5, static_var/D_OPC, 98500, 0, 
3, 5, static_var/D_OPC, 99000, 0, 
3, 5, static_var/D_OPC, 113000, 0, 
3, 5, static_var/D_OPC, 113500, 0, 
3, 5, static_var/D_OPC, 114000, 0, 
3, 5, static_var/D_OPC, 114500, 0, 
3, 5, static_var/D_OPC, 115000, 0, 
3, 5, static_var/D_OPC, 115500, 0, 
3, 5, static_var/D_OPC, 116000, 0, 
3, 5, static_var/D_OPC, 117000, 0, 
3, 5, static_var/D_OPC, 117500, 0, 
3, 5, static_var/D_OPC, 120500, 0, 
3, 5, static_var/D_OPC, 121000, 0, 
3, 5, static_var/D_OPC, 121500, 0, 
3, 5, static_var/D_OPC, 122000, 0, 
3, 5, static_var/D_OPC, 122500, 0, 
3, 5, static_var/D_OPC, 123000, 0, 
3, 5, static_var/D_OPC, 123500, 0, 
3, 5, static_var/D_OPC, 124000, 0, 
3, 5, static_var/D_Opm2007, 0, 0, 
3, 5, static_var/D_Opm2007, 500, 0, 
3, 5, static_var/D_Opm2007, 1000, 0, 
3, 5, static_var/D_Opm2007, 1500, 0, 
3, 5, static_var/D_Opm2007, 2000, 0, 
3, 5, static_var/D_Opm2007, 4000, 0, 
3, 5, static_var/D_Opm2007, 18000, 0, 
3, 5, static_var/D_PA, 0, 0, 
3, 5, static_var/D_PA, 500, 0, 
3, 5, static_var/D_PA, 2500, 0, 
3, 5, static_var/D_PA, 3000, 0, 
3, 5, static_var/D_PA, 6500, 0, 
3, 5, static_var/D_PA, 7000, 0, 
3, 5, static_var/D_PA, 9000, 0, 
3, 5, static_var/D_PA, 9500, 0, 
3, 5, static_var/D_PA, 50000, 0, 
3, 5, static_var/D_PA, 50500, 0, 
3, 5, static_var/D_PA, 51000, 0, 
3, 5, static_var/D_PA, 52500, 0, 
3, 5, static_var/D_PA, 53000, 0, 
3, 5, static_var/D_PA, 53500, 0, 
3, 5, static_var/D_PA, 54000, 0, 
3, 5, static_var/D_ResF, 0, 0, 
3, 5, static_var/D_ResF, 500, 0, 
3, 5, static_var/D_ResF, 1000, 0, 
3, 5, static_var/D_ResF, 3500, 0, 
3, 5, static_var/D_ResF, 15000, 0, 
3, 5, static_var/D_ResF, 15500, 0, 
3, 5, static_var/D_ResF, 16000, 0, 
3, 5, static_var/D_ResF, 57000, 0, 
3, 5, static_var/D_ResF, 57500, 0, 
3, 5, static_var/D_ResF, 58000, 0, 
3, 5, static_var/D_ResF, 72000, 0, 
3, 5, static_var/D_ResF, 73000, 0, 
3, 5, static_var/D_ResF, 73500, 0, 
3, 5, static_var/D_ResF, 82500, 0, 
3, 5, static_var/D_ResF, 83000, 0, 
3, 5, static_var/D_ResF, 83500, 0, 
3, 5, static_var/D_ResF, 103500, 0, 
3, 5, static_var/D_ResF, 104000, 0, 
3, 5, static_var/D_ResF, 104500, 0, 
3, 5, static_var/D_ResF, 105000, 0, 
3, 5, static_var/D_ResF, 105500, 0, 
3, 5, static_var/D_ResF, 106000, 0, 
3, 5, static_var/D_ResF, 106500, 0, 
3, 5, static_var/D_ResF, 107000, 0, 
3, 5, static_var/D_ResF, 107500, 0, 
3, 5, static_var/D_ResF, 108000, 0, 
3, 5, static_var/D_ResF, 109000, 0, 
3, 5, static_var/D_ResF, 109500, 0, 
3, 5, static_var/D_River, 0, 0, 
3, 5, static_var/D_River, 500, 0, 
3, 5, static_var/D_River, 1000, 0, 
3, 5, static_var/D_River, 2000, 0, 
3, 5, static_var/D_River, 2500, 0, 
3, 5, static_var/D_River, 5000, 0, 
3, 5, static_var/D_River, 5500, 0, 
3, 5, static_var/D_River, 17000, 0, 
3, 5, static_var/D_River, 17500, 0, 
3, 5, static_var/D_River, 18000, 0, 
3, 5, static_var/D_River, 29500, 0, 
3, 5, static_var/D_River, 33000, 0, 
3, 5, static_var/D_River, 34500, 0, 
3, 5, static_var/D_Road, 0, 0, 
3, 5, static_var/D_Road, 500, 0, 
3, 5, static_var/D_Road, 1000, 0, 
