Transition_From*, Transition_To*, Variable*, Range_Lower_Limit*, Range_Upper_Limit*, Possible_Transitions, Executed_Transitions, Weight_Coefficient, Contrast, Significant, 
3, 6, static_var/Acc15, 280, 370, 156394, 325, -0.999857059152484, -1.07953516942216, 1, 
3, 6, static_var/Acc15, 370, 380, 14826, 50, -0.514365261798383, -0.518820488960738, 1, 
3, 6, static_var/Acc15, 380, 400, 29237, 67, -0.901832188818254, -0.914913618626944, 1, 
3, 6, static_var/Acc15, 400, 410, 14458, 24, -1.22491672863173, -1.23254596592976, 1, 
3, 6, static_var/Acc15, 410, 420, 13689, 6, -2.55777874149921, -2.56721233367908, 1, 
3, 6, static_var/Acc15, 420, 430, 13608, 43, -0.579676854746923, -0.584147323582196, 1, 
3, 6, static_var/Acc15, 430, 440, 13304, 5, -2.71163495632652, -2.72091166818575, 1, 
3, 6, static_var/Acc15, 440, 450, 13119, 22, -1.21472476731854, -1.22161345570684, 1, 
3, 6, static_var/Acc15, 450, 460, 12010, 1, -4.21904039300814, -4.22787470808087, 1, 
3, 6, static_var/Acc15, 460, 1170, 500718, 83, -3.53042070918733, -3.98482306931761, 1, 
3, 6, static_var/Acc15, 1170, 1790, 43234, 0, -19.6122577700847, 0, 0, 
3, 6, static_var/BD000, 0, 40, 4413, 75, 1.11669067680204, 1.12335909615608, 1, 
3, 6, static_var/BD000, 40, 45, 41, 0, -12.6514505349495, 0, 0, 
